,date,name,tweet
8416,2020-03-21,<senatemajldr>," kentucky’s state motto is “united we stand, divided we fall.” i’m inspired by all the kentuckians who are stepping up to serve their neighbors and showing washington how it’s done.   united we stand — even if we have to stand six feet apart for a few weeks.  "
8417,2020-03-21,<senatemajldr>," small businesses, working families, and medical responders across this country have made it clear: they need help now.   that's why the senate is working toward a bipartisan agreement on bold, urgent relief.
"
8418,2020-03-20,<senatemajldr>," laid-off workers cannot wait. struggling main street businesses cannot wait. our hospitals and health centers cannot wait.   this crisis is moving fast.   the senate is here, we are working, and we need to deliver.
"
8419,2020-03-20,<senatemajldr>, senate republicans’ cares act would continue to push resources to the front lines of the medical battle against this virus.  
8420,2020-03-20,<senatemajldr>, our senate proposal would provide the quickest possible access to desperately-needed liquidity for small businesses across our nation.   a rapid injection of cash to help small businesses survive this crisis and help workers continue to get paid.  
8421,2020-03-20,<senatemajldr>, the cares act would deliver direct financial help. senate republicans want to put cash in americans’ hands.   no tangled washington process. no piles of forms for laid-off workers or families to fill out.   money for hardworking families. from the middle class on down. period.  
8422,2020-03-20,<senatemajldr>, it's our job to step in and help people through this global pandemic.  
8423,2020-03-20,<senatemajldr>," the nation’s needs and expectations are clear. workers, families, small businesses, and the foundations of our economy itself need swift action. and in the senate, swift means bipartisan.   we’re going to stay until we get this done.
"
8424,2020-03-20,<senatemajldr>," yesterday, i introduced the cares act: senate republicans’ bold plan to help combat the health and economic challenges of the coronavirus. urgent bipartisan discussions are continuing on all four components.   the senate is here, we are working, and we need to deliver.  "
8425,2020-03-20,<senatemajldr>," senate republicans and  have a common goal: to get relief to american workers, families, &amp; small businesses as rapidly as possible.   we’re going to stay at this until we can pass a bipartisan bill out of the senate.  "
8426,2020-03-20,<senatemajldr>," senate republicans’ proposal, the coronavirus aid, relief, and economic security act, will get cash assistance in the hands of individuals and families and rush urgent relief for small businesses and their employees:  "
8427,2020-03-19,<senatemajldr>," 📺tune in: i will be joining  ~10:00pm et to discuss senate republicans’ coronavirus aid, relief, and economic security act.  "
8428,2020-03-19,<senatemajldr>," the senate is not going anywhere until we act. senate republicans are here and ready to work with our democratic colleagues and the administration to get results as soon as possible.  let’s get this done for the country.
"
8429,2020-03-19,<senatemajldr>," the coronavirus aid, relief, &amp; economic security act proposes bold action on four urgent priorities:  1. direct financial help for americans  2. relief for small businesses &amp; their employees 3. more stability for our economy 4. more support for patients &amp; healthcare professionals
"
8430,2020-03-19,<senatemajldr>," fundamentally, we have to beat back this virus.  our proposal will go even further to remove barriers to care, speed innovation, fund the hospitals &amp; health centers that will treat patients, &amp; expand healthcare workers’ access to the tools they need, including respirator masks.  "
8431,2020-03-19,<senatemajldr>, senate republicans want to put cash in the hands of the american people to help during this uniquely uncertain time. no tangled washington process. no piles of forms for laid-off workers or families to fill out.   money for people. from the middle class on down. period.  
8432,2020-03-19,<senatemajldr>, we are crafting a major plan to help small business survive this crisis and help workers continue to get paid. a rapid injection of cash to help small businesses through this turmoil. let’s help small businesses and workers endure this and emerge from it ready to thrive.  
